date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2023-07-15,Abim,Labwor,Makaratin,2.713259935,33.64284897,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,1200.0,0.3295
2023-07-15,Abim,Labwor,Makaratin,2.713259935,33.64284897,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1500.0,0.4118
2023-07-15,Abim,Labwor,Makaratin,2.713259935,33.64284897,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2700.0,0.7413
2023-07-15,Abim,Labwor,Makaratin,2.713259935,33.64284897,cereals and tubers,Millet,KG,actual,Retail,UGX,1800.0,0.4942
2023-07-15,Abim,Labwor,Makaratin,2.713259935,33.64284897,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1225.0,0.3363
2023-07-15,Abim,Labwor,Makaratin,2.713259935,33.64284897,oil and fats,Oil (vegetable),L,actual,Retail,UGX,6000.0,1.6474
2023-07-15,Abim,Labwor,Makaratin,2.713259935,33.64284897,pulses and nuts,Beans,KG,actual,Retail,UGX,3500.0,0.961
2023-07-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,741.0,0.2035
2023-07-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1677.0,0.4604
2023-07-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3264.0,0.8962
2023-07-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,cereals and tubers,Millet flour,KG,actual,Retail,UGX,4846.0,1.3305
2023-07-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1662.0,0.4563
2023-07-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,19037.0,5.2269
2023-07-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,milk and dairy,Milk (fresh),L,actual,Retail,UGX,2000.0,0.5491
2023-07-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,miscellaneous food,Salt,KG,actual,Retail,UGX,1927.0,0.5291
2023-07-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,non-food,Charcoal,KG,actual,Retail,UGX,741.0,0.2035
2023-07-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,non-food,Firewood,KG,actual,Retail,UGX,314.0,0.0862
2023-07-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,non-food,Laundry soap,KG,actual,Retail,UGX,4727.0,1.2979
2023-07-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,non-food,Sanitary pads,Packet,actual,Retail,UGX,3000.0,0.8237
2023-07-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,non-food,Underwear,Unit,actual,Retail,UGX,2909.0,0.7987
2023-07-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,oil and fats,Oil (vegetable),L,actual,Retail,UGX,7591.0,2.0842
2023-07-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,pulses and nuts,Beans,KG,actual,Retail,UGX,5091.0,1.3978
2023-07-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,980.0,0.2691
2023-07-15,Amudat,Upe,Karita,1.544739962,34.83235931,cereals and tubers,Maize (white),KG,actual,Retail,UGX,2125.0,0.5835
2023-07-15,Amudat,Upe,Karita,1.544739962,34.83235931,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3000.0,0.8237
2023-07-15,Amudat,Upe,Karita,1.544739962,34.83235931,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8000.0,2.1965
2023-07-15,Amudat,Upe,Karita,1.544739962,34.83235931,pulses and nuts,Beans,KG,actual,Retail,UGX,4125.0,1.1326
2023-07-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,396.0,0.1087
2023-07-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,cereals and tubers,Maize (white),KG,actual,Retail,UGX,2067.0,0.5675
2023-07-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3667.0,1.0068
2023-07-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,cereals and tubers,Millet flour,KG,actual,Retail,UGX,5167.0,1.4187
2023-07-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,cereals and tubers,Sorghum,KG,actual,Retail,UGX,2000.0,0.5491
2023-07-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,12500.0,3.4321
2023-07-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,milk and dairy,Milk (fresh),L,actual,Retail,UGX,2000.0,0.5491
2023-07-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,miscellaneous food,Salt,KG,actual,Retail,UGX,2000.0,0.5491
2023-07-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Charcoal,KG,actual,Retail,UGX,635.0,0.1743
2023-07-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Firewood,KG,actual,Retail,UGX,180.0,0.0494
2023-07-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Laundry soap,KG,actual,Retail,UGX,5000.0,1.3728
2023-07-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Sanitary pads,Packet,actual,Retail,UGX,2500.0,0.6864
2023-07-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Underwear,Unit,actual,Retail,UGX,2750.0,0.7551
2023-07-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,oil and fats,Oil (vegetable),L,actual,Retail,UGX,7767.0,2.1326
2023-07-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,pulses and nuts,Beans,KG,actual,Retail,UGX,4500.0,1.2355
2023-07-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,1964.0,0.5392
2023-07-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,500.0,0.1373
2023-07-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,cereals and tubers,Maize (white),KG,actual,Retail,UGX,2425.0,0.6658
2023-07-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3350.0,0.9198
2023-07-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,cereals and tubers,Millet flour,KG,actual,Retail,UGX,4000.0,1.0983
2023-07-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,cereals and tubers,Sorghum,KG,actual,Retail,UGX,2350.0,0.6452
2023-07-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,20833.0,5.72
2023-07-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,milk and dairy,Milk (fresh),L,actual,Retail,UGX,2000.0,0.5491
2023-07-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,miscellaneous food,Salt,KG,actual,Retail,UGX,1700.0,0.4668
2023-07-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Charcoal,KG,actual,Retail,UGX,828.0,0.2273
2023-07-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Firewood,KG,actual,Retail,UGX,193.0,0.053
2023-07-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Laundry soap,KG,actual,Retail,UGX,4250.0,1.1669
2023-07-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Sanitary pads,Packet,actual,Retail,UGX,2500.0,0.6864
2023-07-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Underwear,Unit,actual,Retail,UGX,2500.0,0.6864
2023-07-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,oil and fats,Oil (vegetable),L,actual,Retail,UGX,7000.0,1.922
2023-07-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,pulses and nuts,Beans,KG,actual,Retail,UGX,5375.0,1.4758
2023-07-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,744.0,0.2043
2023-07-15,Busia,Samia-bugwe,Busia,0.467,34.09,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,1840.0,0.5052
2023-07-15,Busia,Samia-bugwe,Busia,0.467,34.09,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1690.0,0.464
2023-07-15,Busia,Samia-bugwe,Busia,0.467,34.09,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2640.0,0.7249
2023-07-15,Busia,Samia-bugwe,Busia,0.467,34.09,cereals and tubers,Millet,KG,actual,Retail,UGX,2440.0,0.6699
2023-07-15,Busia,Samia-bugwe,Busia,0.467,34.09,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1610.0,0.4421
2023-07-15,Busia,Samia-bugwe,Busia,0.467,34.09,oil and fats,Oil (vegetable),L,actual,Retail,UGX,7060.0,1.9384
2023-07-15,Busia,Samia-bugwe,Busia,0.467,34.09,pulses and nuts,Beans,KG,actual,Retail,UGX,4140.0,1.1367
2023-07-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,4013.0,1.1018
2023-07-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1850.0,0.5079
2023-07-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3450.0,0.9473
2023-07-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,cereals and tubers,Millet,KG,actual,Retail,UGX,3413.0,0.9371
2023-07-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1900.0,0.5217
2023-07-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,oil and fats,Oil (vegetable),L,actual,Retail,UGX,6063.0,1.6647
2023-07-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,pulses and nuts,Beans,KG,actual,Retail,UGX,6538.0,1.7951
2023-07-15,Hoima,Bugahya,Hoima,1.430547,31.35227,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,3000.0,0.8237
2023-07-15,Hoima,Bugahya,Hoima,1.430547,31.35227,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1750.0,0.4805
2023-07-15,Hoima,Bugahya,Hoima,1.430547,31.35227,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3750.0,1.0296
2023-07-15,Hoima,Bugahya,Hoima,1.430547,31.35227,cereals and tubers,Millet,KG,actual,Retail,UGX,4000.0,1.0983
2023-07-15,Hoima,Bugahya,Hoima,1.430547,31.35227,cereals and tubers,Sorghum,KG,actual,Retail,UGX,2000.0,0.5491
2023-07-15,Hoima,Bugahya,Hoima,1.430547,31.35227,oil and fats,Oil (vegetable),L,actual,Retail,UGX,7000.0,1.922
2023-07-15,Hoima,Bugahya,Hoima,1.430547,31.35227,pulses and nuts,Beans,KG,actual,Retail,UGX,4150.0,1.1395
2023-07-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,900.0,0.2471
2023-07-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1433.0,0.3935
2023-07-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3000.0,0.8237
2023-07-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,cereals and tubers,Millet flour,KG,actual,Retail,UGX,3000.0,0.8237
2023-07-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,cereals and tubers,Sorghum,KG,actual,Retail,UGX,2750.0,0.7551
2023-07-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,20389.0,5.5981
2023-07-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,milk and dairy,Milk (fresh),L,actual,Retail,UGX,2000.0,0.5491
2023-07-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,miscellaneous food,Salt,KG,actual,Retail,UGX,1800.0,0.4942
2023-07-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Charcoal,KG,actual,Retail,UGX,786.0,0.2158
2023-07-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Firewood,KG,actual,Retail,UGX,364.0,0.0999
2023-07-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Laundry soap,KG,actual,Retail,UGX,7068.0,1.9406
2023-07-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Sanitary pads,Packet,actual,Retail,UGX,3421.0,0.9393
2023-07-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Underwear,Unit,actual,Retail,UGX,3156.0,0.8665
2023-07-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,oil and fats,Oil (vegetable),L,actual,Retail,UGX,9333.0,2.5625
2023-07-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,pulses and nuts,Beans,KG,actual,Retail,UGX,3000.0,0.8237
2023-07-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,1948.0,0.5349
2023-07-15,Iganga,Kigulu,Iganga,0.609167,33.468611,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2000.0,0.5491
2023-07-15,Iganga,Kigulu,Iganga,0.609167,33.468611,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1175.0,0.3226
2023-07-15,Iganga,Kigulu,Iganga,0.609167,33.468611,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3050.0,0.8374
2023-07-15,Iganga,Kigulu,Iganga,0.609167,33.468611,cereals and tubers,Millet,KG,actual,Retail,UGX,2250.0,0.6178
2023-07-15,Iganga,Kigulu,Iganga,0.609167,33.468611,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1650.0,0.453
2023-07-15,Iganga,Kigulu,Iganga,0.609167,33.468611,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8250.0,2.2652
2023-07-15,Iganga,Kigulu,Iganga,0.609167,33.468611,pulses and nuts,Beans,KG,actual,Retail,UGX,3500.0,0.961
2023-07-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,788.0,0.2164
2023-07-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1760.0,0.4832
2023-07-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3050.0,0.8374
2023-07-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,cereals and tubers,Millet flour,KG,actual,Retail,UGX,3667.0,1.0068
2023-07-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,cereals and tubers,Sorghum,KG,actual,Retail,UGX,2188.0,0.6008
2023-07-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,29167.0,8.0083
2023-07-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,milk and dairy,Milk (fresh),L,actual,Retail,UGX,1800.0,0.4942
2023-07-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,miscellaneous food,Salt,KG,actual,Retail,UGX,1460.0,0.4009
2023-07-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Charcoal,KG,actual,Retail,UGX,1222.0,0.3355
2023-07-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Firewood,KG,actual,Retail,UGX,464.0,0.1274
2023-07-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Laundry soap,KG,actual,Retail,UGX,4250.0,1.1669
2023-07-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Sanitary pads,Packet,actual,Retail,UGX,2500.0,0.6864
2023-07-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Underwear,Unit,actual,Retail,UGX,2500.0,0.6864
2023-07-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,oil and fats,Oil (vegetable),L,actual,Retail,UGX,7350.0,2.0181
2023-07-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,pulses and nuts,Beans,KG,actual,Retail,UGX,3250.0,0.8923
2023-07-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,1250.0,0.3432
2023-07-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,833.0,0.2287
2023-07-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1500.0,0.4118
2023-07-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3000.0,0.8237
2023-07-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,cereals and tubers,Millet flour,KG,actual,Retail,UGX,4000.0,1.0983
2023-07-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,cereals and tubers,Sorghum,KG,actual,Retail,UGX,2000.0,0.5491
2023-07-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,16667.0,4.5762
2023-07-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,milk and dairy,Milk (fresh),L,actual,Retail,UGX,2000.0,0.5491
2023-07-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,miscellaneous food,Salt,KG,actual,Retail,UGX,1200.0,0.3295
2023-07-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Charcoal,KG,actual,Retail,UGX,1250.0,0.3432
2023-07-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Firewood,KG,actual,Retail,UGX,357.0,0.098
2023-07-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Laundry soap,KG,actual,Retail,UGX,3500.0,0.961
2023-07-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Sanitary pads,Packet,actual,Retail,UGX,2500.0,0.6864
2023-07-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Underwear,Unit,actual,Retail,UGX,2000.0,0.5491
2023-07-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,oil and fats,Oil (vegetable),L,actual,Retail,UGX,7500.0,2.0592
2023-07-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,pulses and nuts,Beans,KG,actual,Retail,UGX,3500.0,0.961
2023-07-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,1929.0,0.5296
2023-07-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2375.0,0.6521
2023-07-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,cereals and tubers,Maize (white),KG,actual,Retail,UGX,2175.0,0.5972
2023-07-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3000.0,0.8237
2023-07-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,cereals and tubers,Millet,KG,actual,Retail,UGX,2725.0,0.7482
2023-07-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1950.0,0.5354
2023-07-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,oil and fats,Oil (vegetable),L,actual,Retail,UGX,7250.0,1.9906
2023-07-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,pulses and nuts,Beans,KG,actual,Retail,UGX,5000.0,1.3728
2023-07-15,Kaabong,Dodoth,Kaabong,3.539020061,34.12005997,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,3000.0,0.8237
2023-07-15,Kaabong,Dodoth,Kaabong,3.539020061,34.12005997,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1800.0,0.4942
2023-07-15,Kaabong,Dodoth,Kaabong,3.539020061,34.12005997,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3350.0,0.9198
2023-07-15,Kaabong,Dodoth,Kaabong,3.539020061,34.12005997,cereals and tubers,Millet,KG,actual,Retail,UGX,2100.0,0.5766
2023-07-15,Kaabong,Dodoth,Kaabong,3.539020061,34.12005997,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1537.5,0.4221
2023-07-15,Kaabong,Dodoth,Kaabong,3.539020061,34.12005997,oil and fats,Oil (vegetable),L,actual,Retail,UGX,7000.0,1.922
2023-07-15,Kaabong,Dodoth,Kaabong,3.539020061,34.12005997,pulses and nuts,Beans,KG,actual,Retail,UGX,4500.0,1.2355
2023-07-15,Kaabong,Dodoth,Karenga,3.568814,33.695031,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2688.0,0.738
2023-07-15,Kaabong,Dodoth,Karenga,3.568814,33.695031,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1500.0,0.4118
2023-07-15,Kaabong,Dodoth,Karenga,3.568814,33.695031,cereals and tubers,Maize flour,KG,actual,Retail,UGX,4000.0,1.0983
2023-07-15,Kaabong,Dodoth,Karenga,3.568814,33.695031,cereals and tubers,Millet,KG,actual,Retail,UGX,2500.0,0.6864
2023-07-15,Kaabong,Dodoth,Karenga,3.568814,33.695031,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1000.0,0.2746
2023-07-15,Kaabong,Dodoth,Karenga,3.568814,33.695031,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8000.0,2.1965
2023-07-15,Kaabong,Dodoth,Karenga,3.568814,33.695031,pulses and nuts,Beans,KG,actual,Retail,UGX,3500.0,0.961
2023-07-15,Kabarole,Fort Portal Municipality,Fort Portal,0.6575893382905699,30.27885511,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2500.0,0.6864
2023-07-15,Kabarole,Fort Portal Municipality,Fort Portal,0.6575893382905699,30.27885511,cereals and tubers,Maize (white),KG,actual,Retail,UGX,2125.0,0.5835
2023-07-15,Kabarole,Fort Portal Municipality,Fort Portal,0.6575893382905699,30.27885511,cereals and tubers,Maize flour,KG,actual,Retail,UGX,4000.0,1.0983
